group	original_path	blob_in_06ee25a	state_now	recover_with	disposition	detail
S2 second reading	disease-models/wwox/research/s2_second_reading_20260913/reading2_geometry_dump.txt	40746ab00722ce6737f1127099d427f68b8bb341	absent on main	git show 06ee25a:disease-models/wwox/research/s2_second_reading_20260913/reading2_geometry_dump.txt	DISPOSITIONED	kept in the VPS backup by operator decision A1 (historical record; `git show 06ee25a:<path>`)
S2 second reading	disease-models/wwox/research/s2_second_reading_20260913/reading2_report_extracted_from_transcript.md	4988b3069f9c08bf3da8c146e05d05800e582e02	absent on main	git show 06ee25a:disease-models/wwox/research/s2_second_reading_20260913/reading2_report_extracted_from_transcript.md	DISPOSITIONED	kept in the VPS backup by operator decision A1 (historical record; `git show 06ee25a:<path>`)
Session evaluations	disease-models/wwox/research/session_evaluations/2026-09-12_consolidation_scoring.md	fcb93fdc471da4ea58c1d06df22120fba07521db	absent on main	git show 06ee25a:disease-models/wwox/research/session_evaluations/2026-09-12_consolidation_scoring.md	DISPOSITIONED	kept in the VPS backup by operator decision A1 (historical record; `git show 06ee25a:<path>`)
Session evaluations	disease-models/wwox/research/session_evaluations/2026-09-12_m4b_pilot_scoring.md	53219421805092824019d9b21a130e98a420f37c	absent on main	git show 06ee25a:disease-models/wwox/research/session_evaluations/2026-09-12_m4b_pilot_scoring.md	DISPOSITIONED	kept in the VPS backup by operator decision A1 (historical record; `git show 06ee25a:<path>`)
Session evaluations	disease-models/wwox/research/session_evaluations/2026-09-12_synthesis_check_scoring.md	f3fb8a396b4b5a0e6f44995ceda10a054a37a7f8	absent on main	git show 06ee25a:disease-models/wwox/research/session_evaluations/2026-09-12_synthesis_check_scoring.md	DISPOSITIONED	kept in the VPS backup by operator decision A1 (historical record; `git show 06ee25a:<path>`)
Session evaluations	disease-models/wwox/research/session_evaluations/2026-09-13_ALDAZ-FT-B-003_diagnosis.md	1238f46a6ece2cc57b8a5f494eb7e96e84477c2f	absent on main	git show 06ee25a:disease-models/wwox/research/session_evaluations/2026-09-13_ALDAZ-FT-B-003_diagnosis.md	DISPOSITIONED	kept in the VPS backup by operator decision A1 (historical record; `git show 06ee25a:<path>`)
Session evaluations	disease-models/wwox/research/session_evaluations/2026-09-13_ALDAZ-FT-B-004_diagnosis.md	05fc9e364ebb159b1ed0ba43f0468b5e4fc4ffd2	absent on main	git show 06ee25a:disease-models/wwox/research/session_evaluations/2026-09-13_ALDAZ-FT-B-004_diagnosis.md	RECOVERED	af09f7a: recovered as a receipt-declared output, VPS identifiers annotated
Session evaluations	disease-models/wwox/research/session_evaluations/2026-09-13_ALDAZ-FT-C-003_scientist-c.md	191fb0b3f3d5948e1dfd6c106b97ef0e67c10661	absent on main	git show 06ee25a:disease-models/wwox/research/session_evaluations/2026-09-13_ALDAZ-FT-C-003_scientist-c.md	DISPOSITIONED	kept in the VPS backup by operator decision A1 (historical record; `git show 06ee25a:<path>`)
Session evaluations	disease-models/wwox/research/session_evaluations/2026-09-13_scientist-a_ALDAZ-FT-A-002-c3.md	2b78f967fc2b5e1476903c82833b62453d260a87	absent on main	git show 06ee25a:disease-models/wwox/research/session_evaluations/2026-09-13_scientist-a_ALDAZ-FT-A-002-c3.md	DISPOSITIONED	kept in the VPS backup by operator decision A1 (historical record; `git show 06ee25a:<path>`)
Session evaluations	disease-models/wwox/research/session_evaluations/2026-09-13_scientist-a_aldaz_wave1.md	f0e08d269695560e2f6e6f551a9c46828e012094	absent on main	git show 06ee25a:disease-models/wwox/research/session_evaluations/2026-09-13_scientist-a_aldaz_wave1.md	DISPOSITIONED	kept in the VPS backup by operator decision A1 (historical record; `git show 06ee25a:<path>`)
Session evaluations	disease-models/wwox/research/session_evaluations/2026-09-13_scientist-a_repair_and_15064722.md	c004291e1373814669180edbb9d30daac420e811	absent on main	git show 06ee25a:disease-models/wwox/research/session_evaluations/2026-09-13_scientist-a_repair_and_15064722.md	DISPOSITIONED	kept in the VPS backup by operator decision A1 (historical record; `git show 06ee25a:<path>`)
Session evaluations	disease-models/wwox/research/session_evaluations/2026-09-13_scientist-b_aldaz_wave1.md	3f5779e19be3099ae5a951663a75846458b3bfac	absent on main	git show 06ee25a:disease-models/wwox/research/session_evaluations/2026-09-13_scientist-b_aldaz_wave1.md	DISPOSITIONED	kept in the VPS backup by operator decision A1 (historical record; `git show 06ee25a:<path>`)
Session evaluations	disease-models/wwox/research/session_evaluations/2026-09-13_scientist-b_aldaz_wave2.md	36456dfc934a4b1f946a6b6a37ea401f111b96d5	absent on main	git show 06ee25a:disease-models/wwox/research/session_evaluations/2026-09-13_scientist-b_aldaz_wave2.md	DISPOSITIONED	kept in the VPS backup by operator decision A1 (historical record; `git show 06ee25a:<path>`)
Session evaluations	disease-models/wwox/research/session_evaluations/2026-09-13_scientist-c_aldaz_wave1.md	3cd3d816619ca63493f65f391bad3d1814a48499	absent on main	git show 06ee25a:disease-models/wwox/research/session_evaluations/2026-09-13_scientist-c_aldaz_wave1.md	DISPOSITIONED	kept in the VPS backup by operator decision A1 (historical record; `git show 06ee25a:<path>`)
Session evaluations	disease-models/wwox/research/session_evaluations/2026-09-14_scientist-a_ALDAZ-FT-A-003.md	2961fdd09dc7ea52c73156fbeb39cf60c024cef4	absent on main	git show 06ee25a:disease-models/wwox/research/session_evaluations/2026-09-14_scientist-a_ALDAZ-FT-A-003.md	DISPOSITIONED	kept in the VPS backup by operator decision A1 (historical record; `git show 06ee25a:<path>`)
Session evaluations	disease-models/wwox/research/session_evaluations/2026-09-14_scientist-a_SCI-FT-A-001.md	d61d3ab19e9f207abfa1990fe2ca674a6415674a	absent on main	git show 06ee25a:disease-models/wwox/research/session_evaluations/2026-09-14_scientist-a_SCI-FT-A-001.md	RECOVERED	af09f7a: verbatim
Session evaluations	disease-models/wwox/research/session_evaluations/2026-09-14_scientist-a_SCI-FT-A-002.md	da2e00734fd5fac15d8a3a2c5a97d57efe5c8e73	absent on main	git show 06ee25a:disease-models/wwox/research/session_evaluations/2026-09-14_scientist-a_SCI-FT-A-002.md	DISPOSITIONED	kept in the VPS backup by operator decision A1 (historical record; `git show 06ee25a:<path>`)
Session evaluations	disease-models/wwox/research/session_evaluations/2026-09-14_scientist-b_ALDAZ-FT-B-003.md	9c7625b1278a32c9e0b2ea6cab1d15e1d1e4ce52	absent on main	git show 06ee25a:disease-models/wwox/research/session_evaluations/2026-09-14_scientist-b_ALDAZ-FT-B-003.md	RECOVERED	af09f7a: verbatim
Session evaluations	disease-models/wwox/research/session_evaluations/2026-09-14_scientist-b_SCI-FT-B-001.md	9f2a5dc7572ab9c57fff4c61df32b1be10adba78	absent on main	git show 06ee25a:disease-models/wwox/research/session_evaluations/2026-09-14_scientist-b_SCI-FT-B-001.md	DISPOSITIONED	kept in the VPS backup by operator decision A1 (historical record; `git show 06ee25a:<path>`)
Session evaluations	disease-models/wwox/research/session_evaluations/2026-09-14_scientist-b_SCI-FT-B-002.md	f250624ed9cbaf88639d2bb88649c4686a655134	absent on main	git show 06ee25a:disease-models/wwox/research/session_evaluations/2026-09-14_scientist-b_SCI-FT-B-002.md	DISPOSITIONED	kept in the VPS backup by operator decision A1 (historical record; `git show 06ee25a:<path>`)
Task records not recovered (mandate-continuity package)	ledger/tasks/plan/HARNESS-MANDATE-CONTINUITY-20260917.json	c3f996559d8d1d7ae6cd69c0965123b631a7a3c7	absent on main	git show 06ee25a:ledger/tasks/plan/HARNESS-MANDATE-CONTINUITY-20260917.json	DISPOSITIONED	kept in the VPS backup: task records cite commits that exist only in the backup (test_task_record_commit_hashes); mandate-continuity package
Task records not recovered (mandate-continuity package)	ledger/tasks/plan/TRIAL-HOOK-20260914.json	9035f6157612e65a08ba1a5d9c96cdd375c35123	absent on main	git show 06ee25a:ledger/tasks/plan/TRIAL-HOOK-20260914.json	DISPOSITIONED	kept in the VPS backup: task records cite commits that exist only in the backup (test_task_record_commit_hashes); mandate-continuity package
Verifications	disease-models/wwox/research/verifications/2026-09-13_aldaz_a2_reexamination.md	60a85f5851a1a0e993e948e6cc62bc53fb21169a	absent on main	git show 06ee25a:disease-models/wwox/research/verifications/2026-09-13_aldaz_a2_reexamination.md	DISPOSITIONED	kept in the VPS backup by operator decision A1 (historical record; `git show 06ee25a:<path>`)
Verifications	disease-models/wwox/research/verifications/2026-09-13_aldaz_batch004_reexamination.md	ff63787dd63f8ee942cb6a323d801c6615652e1a	absent on main	git show 06ee25a:disease-models/wwox/research/verifications/2026-09-13_aldaz_batch004_reexamination.md	DISPOSITIONED	kept in the VPS backup by operator decision A1 (historical record; `git show 06ee25a:<path>`)
Verifications	disease-models/wwox/research/verifications/2026-09-13_aldaz_synthesis_verification.md	281a844b313ff6f973a354e627c4aad50d42b409	absent on main	git show 06ee25a:disease-models/wwox/research/verifications/2026-09-13_aldaz_synthesis_verification.md	DISPOSITIONED	kept in the VPS backup by operator decision A1 (historical record; `git show 06ee25a:<path>`)
Verifications	disease-models/wwox/research/verifications/2026-09-13_aldaz_w1_verification.md	2ba6e1f85b85fbde1993e316130ea18776e29e6b	absent on main	git show 06ee25a:disease-models/wwox/research/verifications/2026-09-13_aldaz_w1_verification.md	DISPOSITIONED	kept in the VPS backup by operator decision A1 (historical record; `git show 06ee25a:<path>`)
Verifications	disease-models/wwox/research/verifications/2026-09-13_aldaz_w2_verification.md	6f5ded695f1fe25ab631ec5c22fe59148aa5cbbd	absent on main	git show 06ee25a:disease-models/wwox/research/verifications/2026-09-13_aldaz_w2_verification.md	DISPOSITIONED	kept in the VPS backup by operator decision A1 (historical record; `git show 06ee25a:<path>`)
Verifications	disease-models/wwox/research/verifications/2026-09-13_aldaz_w3_verification.md	a65b5e5ffc8093bec72aebda783780717f2a8796	absent on main	git show 06ee25a:disease-models/wwox/research/verifications/2026-09-13_aldaz_w3_verification.md	DISPOSITIONED	kept in the VPS backup by operator decision A1 (historical record; `git show 06ee25a:<path>`)
Verifications	disease-models/wwox/research/verifications/2026-09-13_aldaz_w4_verification.md	0d0bc30f0c6581d5ece57c1467865aeeec0659ca	absent on main	git show 06ee25a:disease-models/wwox/research/verifications/2026-09-13_aldaz_w4_verification.md	DISPOSITIONED	kept in the VPS backup by operator decision A1 (historical record; `git show 06ee25a:<path>`)
Verifications	disease-models/wwox/research/verifications/2026-09-13_aldaz_w5_verification.md	91d9e948665d444dd8ec7ac7ed692857616f6fd6	absent on main	git show 06ee25a:disease-models/wwox/research/verifications/2026-09-13_aldaz_w5_verification.md	DISPOSITIONED	kept in the VPS backup by operator decision A1 (historical record; `git show 06ee25a:<path>`)
Verifications	disease-models/wwox/research/verifications/2026-09-14_aldaz_15064722_and_clause_repairs.md	76f35e805c6dcbce42a0b9a99d75cb89ab3f3bd4	absent on main	git show 06ee25a:disease-models/wwox/research/verifications/2026-09-14_aldaz_15064722_and_clause_repairs.md	DISPOSITIONED	kept in the VPS backup by operator decision A1 (historical record; `git show 06ee25a:<path>`)
Verifications	disease-models/wwox/research/verifications/2026-09-14_aldaz_30619736_24932569_verification.md	c557d1d7f5ec6125678dd2a60d577fac714843cd	absent on main	git show 06ee25a:disease-models/wwox/research/verifications/2026-09-14_aldaz_30619736_24932569_verification.md	DISPOSITIONED	kept in the VPS backup by operator decision A1 (historical record; `git show 06ee25a:<path>`)
Verifications	disease-models/wwox/research/verifications/2026-09-14_aldaz_clause_repairs_reexamination.md	2146ef52e22bcf02424171529454f4dda3cefa79	absent on main	git show 06ee25a:disease-models/wwox/research/verifications/2026-09-14_aldaz_clause_repairs_reexamination.md	DISPOSITIONED	kept in the VPS backup by operator decision A1 (historical record; `git show 06ee25a:<path>`)
Verifications	disease-models/wwox/research/verifications/2026-09-14_aldaz_linkage_consultation.md	4ca8edbcb3defeced06704583a7da603ef78e84a	absent on main	git show 06ee25a:disease-models/wwox/research/verifications/2026-09-14_aldaz_linkage_consultation.md	DISPOSITIONED	kept in the VPS backup by operator decision A1 (historical record; `git show 06ee25a:<path>`)
Verifications	disease-models/wwox/research/verifications/2026-09-14_aldaz_reads_consultation.md	37edada2d699ded200d6a4ad5bc7af813db54ab5	absent on main	git show 06ee25a:disease-models/wwox/research/verifications/2026-09-14_aldaz_reads_consultation.md	DISPOSITIONED	kept in the VPS backup by operator decision A1 (historical record; `git show 06ee25a:<path>`)
Verifications	disease-models/wwox/research/verifications/2026-09-14_aldaz_w6_verification.md	c0175bc9d16e6177962134bbf97e931711ba543b	absent on main	git show 06ee25a:disease-models/wwox/research/verifications/2026-09-14_aldaz_w6_verification.md	DISPOSITIONED	kept in the VPS backup by operator decision A1 (historical record; `git show 06ee25a:<path>`)
Verifications	disease-models/wwox/research/verifications/2026-09-14_author_response_sci_consult.md	a307b8f305c9ea99b97ce75c1af80d00c5571c50	absent on main	git show 06ee25a:disease-models/wwox/research/verifications/2026-09-14_author_response_sci_consult.md	DISPOSITIONED	kept in the VPS backup by operator decision A1 (historical record; `git show 06ee25a:<path>`)
Verifications	disease-models/wwox/research/verifications/2026-09-14_author_response_sci_consult_B.md	b0707559f6d47eb48857f3902026a13cdac59ef4	absent on main	git show 06ee25a:disease-models/wwox/research/verifications/2026-09-14_author_response_sci_consult_B.md	DISPOSITIONED	kept in the VPS backup by operator decision A1 (historical record; `git show 06ee25a:<path>`)
Verifications	disease-models/wwox/research/verifications/2026-09-14_author_response_sci_consult_C.md	746e643f38bbad9731e6102bf13129aba1ec3ca4	absent on main	git show 06ee25a:disease-models/wwox/research/verifications/2026-09-14_author_response_sci_consult_C.md	DISPOSITIONED	kept in the VPS backup by operator decision A1 (historical record; `git show 06ee25a:<path>`)
Verifications	disease-models/wwox/research/verifications/2026-09-14_sci_r4_29724996_entry34_audit.md	fe612eacd37e05a1f3c8161e5b51d8c22316f810	absent on main	git show 06ee25a:disease-models/wwox/research/verifications/2026-09-14_sci_r4_29724996_entry34_audit.md	DISPOSITIONED	kept in the VPS backup by operator decision A1 (historical record; `git show 06ee25a:<path>`)
Verifications	disease-models/wwox/research/verifications/2026-09-14_science_consultation.md	78a71b06fa1bdd350b078eb38de5cd9d3f35cbdf	absent on main	git show 06ee25a:disease-models/wwox/research/verifications/2026-09-14_science_consultation.md	DISPOSITIONED	kept in the VPS backup by operator decision A1 (historical record; `git show 06ee25a:<path>`)
Verifications	disease-models/wwox/research/verifications/2026-09-14_science_consultation_B.md	8615cc70087c901b4c14d0a036c6cd9d24d2f9ef	absent on main	git show 06ee25a:disease-models/wwox/research/verifications/2026-09-14_science_consultation_B.md	DISPOSITIONED	kept in the VPS backup by operator decision A1 (historical record; `git show 06ee25a:<path>`)
Verifications	disease-models/wwox/research/verifications/2026-09-14_science_consultation_C.md	264642868d69f548ac7347064f791fbe06aa8487	absent on main	git show 06ee25a:disease-models/wwox/research/verifications/2026-09-14_science_consultation_C.md	DISPOSITIONED	kept in the VPS backup by operator decision A1 (historical record; `git show 06ee25a:<path>`)
Verifications	disease-models/wwox/research/verifications/2026-09-15_author_response_sci_consult_C_scientist_b.md	520596f8ab36699a5de71951fd9d944af67100af	absent on main	git show 06ee25a:disease-models/wwox/research/verifications/2026-09-15_author_response_sci_consult_C_scientist_b.md	DISPOSITIONED	kept in the VPS backup by operator decision A1 (historical record; `git show 06ee25a:<path>`)
Task records (recovered in G2, withdrawn: they cite commits that exist only in the backup)	ledger/tasks/junior-harness/HARNESS-J-20260914.json	2a751f4dc05d4714b2c8c3fc347f079f812a1414	absent on main	git show 06ee25a:ledger/tasks/junior-harness/HARNESS-J-20260914.json	DISPOSITIONED	kept in the VPS backup: task records cite commits that exist only in the backup (test_task_record_commit_hashes)
Task records (recovered in G2, withdrawn: they cite commits that exist only in the backup)	ledger/tasks/mirror/ALDAZ-CONSULT-B004-20260913.json	a3d519796e586652cc842a018fbe2c987c1ef31d	absent on main	git show 06ee25a:ledger/tasks/mirror/ALDAZ-CONSULT-B004-20260913.json	DISPOSITIONED	kept in the VPS backup: task records cite commits that exist only in the backup (test_task_record_commit_hashes)
Task records (recovered in G2, withdrawn: they cite commits that exist only in the backup)	ledger/tasks/mirror/ALDAZ-CONSULT-B004-V2-20260913.json	9513e027f1b2ca4d1679e07a13c03bded0aa56f5	absent on main	git show 06ee25a:ledger/tasks/mirror/ALDAZ-CONSULT-B004-V2-20260913.json	DISPOSITIONED	kept in the VPS backup: task records cite commits that exist only in the backup (test_task_record_commit_hashes)
Task records (recovered in G2, withdrawn: they cite commits that exist only in the backup)	ledger/tasks/mirror/ALDAZ-CONSULT-B005-20260914.json	5b7e36f253a61163d64ee05d5a9d61b2e6fba6b2	absent on main	git show 06ee25a:ledger/tasks/mirror/ALDAZ-CONSULT-B005-20260914.json	DISPOSITIONED	kept in the VPS backup: task records cite commits that exist only in the backup (test_task_record_commit_hashes)
Task records (recovered in G2, withdrawn: they cite commits that exist only in the backup)	ledger/tasks/mirror/ALDAZ-CONSULT-LINKAGE-20260914.json	c11b7108de973a737f26d28b5cc96f890bdab6af	absent on main	git show 06ee25a:ledger/tasks/mirror/ALDAZ-CONSULT-LINKAGE-20260914.json	DISPOSITIONED	kept in the VPS backup: task records cite commits that exist only in the backup (test_task_record_commit_hashes)
Task records (recovered in G2, withdrawn: they cite commits that exist only in the backup)	ledger/tasks/mirror/ALDAZ-CONSULT-READS-20260914.json	218cb942766171d467d8e332d00c887c1c9d635c	absent on main	git show 06ee25a:ledger/tasks/mirror/ALDAZ-CONSULT-READS-20260914.json	DISPOSITIONED	kept in the VPS backup: task records cite commits that exist only in the backup (test_task_record_commit_hashes)
Task records (recovered in G2, withdrawn: they cite commits that exist only in the backup)	ledger/tasks/mirror/ALDAZ-VERIFY-CLAUSE-20260914.json	7900fa1834ce016b85431f0fbdad8d9f383e948b	absent on main	git show 06ee25a:ledger/tasks/mirror/ALDAZ-VERIFY-CLAUSE-20260914.json	DISPOSITIONED	kept in the VPS backup: task records cite commits that exist only in the backup (test_task_record_commit_hashes)
Task records (recovered in G2, withdrawn: they cite commits that exist only in the backup)	ledger/tasks/mirror/ALDAZ-VERIFY-W1-20260913.json	ce46fc373e9ca5752350cb3283417998b1810ab0	absent on main	git show 06ee25a:ledger/tasks/mirror/ALDAZ-VERIFY-W1-20260913.json	DISPOSITIONED	kept in the VPS backup: task records cite commits that exist only in the backup (test_task_record_commit_hashes)
Task records (recovered in G2, withdrawn: they cite commits that exist only in the backup)	ledger/tasks/mirror/ALDAZ-VERIFY-W2-20260913.json	e0a18e0dd2c4741d44dd2d3ade6d745b383f752b	absent on main	git show 06ee25a:ledger/tasks/mirror/ALDAZ-VERIFY-W2-20260913.json	DISPOSITIONED	kept in the VPS backup: task records cite commits that exist only in the backup (test_task_record_commit_hashes)
Task records (recovered in G2, withdrawn: they cite commits that exist only in the backup)	ledger/tasks/mirror/ALDAZ-VERIFY-W3-20260913.json	67599ae5f841244b1a922fb824276ab1303bc7c3	absent on main	git show 06ee25a:ledger/tasks/mirror/ALDAZ-VERIFY-W3-20260913.json	DISPOSITIONED	kept in the VPS backup: task records cite commits that exist only in the backup (test_task_record_commit_hashes)
Task records (recovered in G2, withdrawn: they cite commits that exist only in the backup)	ledger/tasks/mirror/ALDAZ-VERIFY-W4-20260913.json	e3f83cb501fccb78151ae36e75f7e34c84fc6bce	absent on main	git show 06ee25a:ledger/tasks/mirror/ALDAZ-VERIFY-W4-20260913.json	DISPOSITIONED	kept in the VPS backup: task records cite commits that exist only in the backup (test_task_record_commit_hashes)
Task records (recovered in G2, withdrawn: they cite commits that exist only in the backup)	ledger/tasks/mirror/ALDAZ-VERIFY-W5-20260913.json	02f1300e2c5071f4ca849365a11a1ef9f554ead0	absent on main	git show 06ee25a:ledger/tasks/mirror/ALDAZ-VERIFY-W5-20260913.json	DISPOSITIONED	kept in the VPS backup: task records cite commits that exist only in the backup (test_task_record_commit_hashes)
Task records (recovered in G2, withdrawn: they cite commits that exist only in the backup)	ledger/tasks/mirror/ALDAZ-VERIFY-W6-20260914.json	8040b9edd8ac9f2ea0972d73d38f2cc8ea243073	absent on main	git show 06ee25a:ledger/tasks/mirror/ALDAZ-VERIFY-W6-20260914.json	DISPOSITIONED	kept in the VPS backup: task records cite commits that exist only in the backup (test_task_record_commit_hashes)
Task records (recovered in G2, withdrawn: they cite commits that exist only in the backup)	ledger/tasks/mirror/SCI-CONSULT-20260914-B.json	7955a0daef98810c8cb482c4b5ed30534453066d	absent on main	git show 06ee25a:ledger/tasks/mirror/SCI-CONSULT-20260914-B.json	DISPOSITIONED	kept in the VPS backup: task records cite commits that exist only in the backup (test_task_record_commit_hashes)
Task records (recovered in G2, withdrawn: they cite commits that exist only in the backup)	ledger/tasks/mirror/SCI-CONSULT-20260914-C.json	b122bd5f74d9a06ad0f777208cad3f66aac8a2f3	absent on main	git show 06ee25a:ledger/tasks/mirror/SCI-CONSULT-20260914-C.json	DISPOSITIONED	kept in the VPS backup: task records cite commits that exist only in the backup (test_task_record_commit_hashes)
Task records (recovered in G2, withdrawn: they cite commits that exist only in the backup)	ledger/tasks/mirror/SCI-CONSULT-20260914.json	1babe6e56ea9ee5239bef3746821ab272fce0009	absent on main	git show 06ee25a:ledger/tasks/mirror/SCI-CONSULT-20260914.json	DISPOSITIONED	kept in the VPS backup: task records cite commits that exist only in the backup (test_task_record_commit_hashes)
Task records (recovered in G2, withdrawn: they cite commits that exist only in the backup)	ledger/tasks/orchestrator/ALDAZ-EXEC-20260913.json	6bcfb31718a6f7183a4c66e6c9028075c6c7f437	absent on main	git show 06ee25a:ledger/tasks/orchestrator/ALDAZ-EXEC-20260913.json	DISPOSITIONED	kept in the VPS backup: task records cite commits that exist only in the backup (test_task_record_commit_hashes)
Task records (recovered in G2, withdrawn: they cite commits that exist only in the backup)	ledger/tasks/orchestrator/ALDAZ-INTAKE-20260913.json	9d9c1372d01b6929101cbb6f092972a196ee2863	absent on main	git show 06ee25a:ledger/tasks/orchestrator/ALDAZ-INTAKE-20260913.json	DISPOSITIONED	kept in the VPS backup: task records cite commits that exist only in the backup (test_task_record_commit_hashes)
Task records (recovered in G2, withdrawn: they cite commits that exist only in the backup)	ledger/tasks/orchestrator/BATCH-20260913-001.json	11da1af7d8a8cdde9c99b78f0101d0bb197c5758	absent on main	git show 06ee25a:ledger/tasks/orchestrator/BATCH-20260913-001.json	DISPOSITIONED	kept in the VPS backup: task records cite commits that exist only in the backup (test_task_record_commit_hashes)
Task records (recovered in G2, withdrawn: they cite commits that exist only in the backup)	ledger/tasks/orchestrator/BATCH-20260913-004.json	1c277441ddc8e3d6fc6a35efdd5cbc42340fcb15	absent on main	git show 06ee25a:ledger/tasks/orchestrator/BATCH-20260913-004.json	DISPOSITIONED	kept in the VPS backup: task records cite commits that exist only in the backup (test_task_record_commit_hashes)
Task records (recovered in G2, withdrawn: they cite commits that exist only in the backup)	ledger/tasks/orchestrator/BATCH-20260914-005.json	c4c3b66b8e7332f577b5c95d6e0137cea7a2fe99	absent on main	git show 06ee25a:ledger/tasks/orchestrator/BATCH-20260914-005.json	DISPOSITIONED	kept in the VPS backup: task records cite commits that exist only in the backup (test_task_record_commit_hashes)
Task records (recovered in G2, withdrawn: they cite commits that exist only in the backup)	ledger/tasks/orchestrator/BATCH-20260914-006.json	338d5747c5837dd18436108921d468fe2e1761d5	absent on main	git show 06ee25a:ledger/tasks/orchestrator/BATCH-20260914-006.json	DISPOSITIONED	kept in the VPS backup: task records cite commits that exist only in the backup (test_task_record_commit_hashes)
Task records (recovered in G2, withdrawn: they cite commits that exist only in the backup)	ledger/tasks/orchestrator/BATCH-20260914-007.json	8e0d1f18b3e439a7acf2502c4eb9cb1285fc00b4	absent on main	git show 06ee25a:ledger/tasks/orchestrator/BATCH-20260914-007.json	DISPOSITIONED	kept in the VPS backup: task records cite commits that exist only in the backup (test_task_record_commit_hashes)
Task records (recovered in G2, withdrawn: they cite commits that exist only in the backup)	ledger/tasks/orchestrator/BATCH-20260914-008.json	5d95787ac91c5eeb8788cbf894dc88c91527a4b1	absent on main	git show 06ee25a:ledger/tasks/orchestrator/BATCH-20260914-008.json	DISPOSITIONED	kept in the VPS backup: task records cite commits that exist only in the backup (test_task_record_commit_hashes)
Task records (recovered in G2, withdrawn: they cite commits that exist only in the backup)	ledger/tasks/orchestrator/BATCH-20260915-009.json	63b7c41bf059e60124fb192a8267ee811c5aecb7	absent on main	git show 06ee25a:ledger/tasks/orchestrator/BATCH-20260915-009.json	DISPOSITIONED	kept in the VPS backup: task records cite commits that exist only in the backup (test_task_record_commit_hashes)
Task records (recovered in G2, withdrawn: they cite commits that exist only in the backup)	ledger/tasks/orchestrator/HARNESS-EXEC-20260914.json	259513b8f5397df2b6e7b5663738ceb63a3e6eb6	absent on main	git show 06ee25a:ledger/tasks/orchestrator/HARNESS-EXEC-20260914.json	DISPOSITIONED	kept in the VPS backup: task records cite commits that exist only in the backup (test_task_record_commit_hashes)
Task records (recovered in G2, withdrawn: they cite commits that exist only in the backup)	ledger/tasks/orchestrator/ORCH-BATCH-PREP-20260913.json	f41c268e0b28430f27bd5fa766e8f0a1804acd36	absent on main	git show 06ee25a:ledger/tasks/orchestrator/ORCH-BATCH-PREP-20260913.json	DISPOSITIONED	kept in the VPS backup: task records cite commits that exist only in the backup (test_task_record_commit_hashes)
Task records (recovered in G2, withdrawn: they cite commits that exist only in the backup)	ledger/tasks/orchestrator/ORCH-CONSOLIDATION-20260913.json	faeb1ff71ec04a849f803b7ff8155b9f4af1b654	absent on main	git show 06ee25a:ledger/tasks/orchestrator/ORCH-CONSOLIDATION-20260913.json	DISPOSITIONED	kept in the VPS backup: task records cite commits that exist only in the backup (test_task_record_commit_hashes)
Task records (recovered in G2, withdrawn: they cite commits that exist only in the backup)	ledger/tasks/orchestrator/ORCH-D4-CLAIM017-MIRROR-20260913.json	11a17a53312c3ebee0f217c8b706ceb7da68fe9a	absent on main	git show 06ee25a:ledger/tasks/orchestrator/ORCH-D4-CLAIM017-MIRROR-20260913.json	DISPOSITIONED	kept in the VPS backup: task records cite commits that exist only in the backup (test_task_record_commit_hashes)
Task records (recovered in G2, withdrawn: they cite commits that exist only in the backup)	ledger/tasks/orchestrator/ORCH-D8-DISMECH-RESEAL-20260913.json	03326d2bb8ede368f345bee503d9a7e9e28bf812	absent on main	git show 06ee25a:ledger/tasks/orchestrator/ORCH-D8-DISMECH-RESEAL-20260913.json	DISPOSITIONED	kept in the VPS backup: task records cite commits that exist only in the backup (test_task_record_commit_hashes)
Task records (recovered in G2, withdrawn: they cite commits that exist only in the backup)	ledger/tasks/orchestrator/ORCH-GROWTH-ANCHORS-CC-DISCOVERY-20260913.json	97632fb74dabac557252103c8d747d51ba0babf0	absent on main	git show 06ee25a:ledger/tasks/orchestrator/ORCH-GROWTH-ANCHORS-CC-DISCOVERY-20260913.json	DISPOSITIONED	kept in the VPS backup: task records cite commits that exist only in the backup (test_task_record_commit_hashes)
Task records (recovered in G2, withdrawn: they cite commits that exist only in the backup)	ledger/tasks/orchestrator/ORCH-HANDOFF-CONSOLIDATION-20260912.json	54be0e09e16b1bf71e017e7ca68f4f2fc2a1439e	absent on main	git show 06ee25a:ledger/tasks/orchestrator/ORCH-HANDOFF-CONSOLIDATION-20260912.json	DISPOSITIONED	kept in the VPS backup: task records cite commits that exist only in the backup (test_task_record_commit_hashes)
Task records (recovered in G2, withdrawn: they cite commits that exist only in the backup)	ledger/tasks/orchestrator/ORCH-JOIN-CHECK-20260912.json	d0ddb506b877b8c6d638fe60728592ad7809ab45	absent on main	git show 06ee25a:ledger/tasks/orchestrator/ORCH-JOIN-CHECK-20260912.json	DISPOSITIONED	kept in the VPS backup: task records cite commits that exist only in the backup (test_task_record_commit_hashes)
